Vehicle Type,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
Taxi,6175,ACTIVE,DODGE,GRAND CARAVAN,2012,ORANGE/BLUE,Gasoline,Y,BEIJING TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,6175Taxi
Ambulance,5170,RESERVED,FORD,E350,2004,WHITE/RED,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",395 W. LAKE ST.,ELMHURST,IL,60126,,,5170Ambulance
Livery,7910,ACTIVE,CHEVROLET,SUBURBAN,2011,BLACK,Gasoline,N,D T & C GLOBAL MANAGEMENT LLC,3201 S. HOYNE AVE.,CHICAGO,IL,60608,Independent1,,7910Livery
Taxi,1721,ACTIVE,TOYOTA,CAMRY,2013,BLUE/WHITE,Hybrid,N,SHILLA TRANSPORTATION,6330 N. CLARK ST.,CHICAGO,IL,60660,Koam Taxi Association,Owner Manager,1721Taxi
Taxi,5821,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,SUNRISE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",5821Taxi
Livery,8340,ACTIVE,LINCOLN,MKT,2013,BLACK,Gasoline,N,MTLN CORP,5550 N. ELSTON AVE.,CHICAGO,IL,60630,Independent1,,8340Livery
Taxi,6109,ACTIVE,FORD,CROWN VICTORIA,2010,GRAY/WHITE,Gasoline,N,WEDI AFOM INC,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Owner-Operator,6109Taxi
Livery,9652,INACTIVE,CHEVROLET,SUBURBAN,2008,BLACK,Gasoline,N,WALKER BROTHERS TRANSPORTATION INC,3621 W. FIFTH AVE.,CHICAGO,IL,60624,,,9652Livery
Taxi,4874,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,N,"DENNA TRANS, INC.",3351 W. ADDISON AVE.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,4874Taxi
Livery,8257,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,IVAN MAFLA,2526 N. KILDARE AVE.,CHICAGO,IL,60639,,,8257Livery
Taxi,3706,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,"IRSO, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,3706Taxi
Taxi,3828,ACTIVE,NISSAN,ALTIMA,2011,CREAM/GREEN,Hybrid,N,H NOORSUMAR INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner Manager,3828Taxi
Ambulance,5700,ACTIVE,FORD,E350,2010,WHITE,Gasoline,N,1ST RESPONSE EMS INC.,2021 S. WABASH AVE.,CHICAGO,IL,60616,,,5700Ambulance
Taxi,5376,ACTIVE,TOYOTA,CAMRY,2013,YELLOW,Hybrid,N,N & M ST. TROPEZ HACKING CORP.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",5376Taxi
Taxi,4546,ACTIVE,CHEVROLET,IMPALA,2011,WHITE/STARS/STRIPES,Gasoline,N,ALBERT CAB CO,3167 N. CLYBOURN AVE.,CHICAGO,IL,60618,American-United Cab Assn,Owner Manager,4546Taxi
Livery,8925,ACTIVE,LINCOLN,UTILITY,2013,SILVER,Gasoline,N,"Timeless Image Limousine, Inc.",6447 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60637,,,8925Livery
Livery,9594,ACTIVE,LINCOLN,NAVIGATOR,2013,BLACK,Gasoline,N,FREDDY LIMO & MORE INC,4016 S. CALIFORNIA AVE.,CHICAGO,IL,60632,,,9594Livery
Taxi,5506,ACTIVE,TOYOTA,PRIUS,2011,YELLOW,Hybrid,N,LINCOLNSHIRE SERVICE CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,5506Taxi
Taxi,6990,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,2350 W. OGDEN AVE.,CHICAGO,IL,60608,,,6990Taxi
Livery,8126,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,JONAS NELSON,1910 W. CULLOM AVE.,CHICAGO,IL,60613,Independent1,,8126Livery
Taxi,122,ACTIVE,TOYOTA,PRIUS,2010,YELLOW,Hybrid,N,OREN CAB CO.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Chicago Taxi Medallion Management, Inc.",122Taxi
Medicar,7483,RESERVED,FORD,E450,2004,WHITE,Gasoline,N,"CITY WIDE TRANSPORTATION, LTD.",9349 S. COTTAGE GROVE AVE.,CHICAGO,IL,60619,,,7483Medicar
Livery,8262,ACTIVE,CADILLAC,ESCALADE,2010,BLACK,Gasoline,N,"VIA LIMOUSINES, INC.",4651 W. 79TH ST.,CHICAGO,IL,60652,Independent1,,8262Livery
Taxi,2600,ACTIVE,TOYOTA,PRIUS,2012,YELLOW,Hybrid,N,"BLEMA, INC.",3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,2600Taxi
Livery,8821,INACTIVE,LINCOLN,TOWN CAR,2006,BLACK,Gasoline,N,ALBA LIMO II CORP.,,,,,Independent1,,8821Livery
Taxi,5619,ACTIVE,TOYOTA,SIENNA,2012,GOLD,Gasoline,N,MYSTIC ROOTS INC.,4542 N. BROADWAY ST.,CHICAGO,IL,60640,Gold Coast Taxi Assoc,Owner Manager,5619Taxi
Livery,7123,ACTIVE,LINCOLN,MKT,2012,BLACK,Gasoline,N,CLUB CHITOWN LIMOUSINE INC,40 E. CHICAGO AVE.,CHICAGO,IL,60611,Independent1,,7123Livery
Taxi,1016,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,N,MIKHALIA CABS SIX INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",1016Taxi
Taxi,1281,ACTIVE,FORD,FUSION,2011,YELLOW,Hybrid,N,NECT 26 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645,Yellow Cab Affiliation Inc,"Medallion Leasing and Management, Inc.",1281Taxi
Ambulance,5494,INACTIVE,FORD,VAN,1999,,Gasoline,N,"BLACKHAWK MEDICAL TRANSPORTATION, INC",8400 W. 183RD ST.,TINLEY PARK,IL,60477,,,5494Ambulance
Livery,9313,ACTIVE,LINCOLN,MKS,2014,BLACK,Gasoline,N,MIHAI T. PREDA,2822 W. ARTHUR AVE.,CHICAGO,IL,60645,,,9313Livery
Taxi,5951,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,"GYPSUM, INC.",9696 W. FOSTER AVE.,CHICAGO,IL,60618,Flash Cab Co,Owner Manager,5951Taxi
Ambulance,5456,ACTIVE,FORD,E350,2010,WHITE/RED,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,5650 W. HOWARD ST.,SKOKIE,IL,60077,,,5456Ambulance
Taxi,6725,ACTIVE,TOYOTA,CAMRY,2014,BLUE,Hybrid,N,CRETA HACKING CORP.,5606 N. WESTERN AVE.,CHICAGO,IL,60659,24 Seven Taxi Affiliaton,24 Seven Taxi,6725Taxi
Livery,0,INACTIVE,LINCOLN,MKT,2014,BLACK,Gasoline,N,BLACK CARS LIMO INC,3053 W. CERMAK RD.,CHICAGO,IL,60623,,,0Livery
Taxi,3725,ACTIVE,TOYOTA,CAMRY,2011,YELLOW,Hybrid,N,PARAMBIR CORP,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,3725Taxi
Livery,7001,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,PORTER TRANSPORTATION INC.,532 N. LONG AVE.,CHICAGO,IL,60644,,,7001Livery
Medicar,13042,ACTIVE,FORD,E350,2009,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,395  LAKE ST.,ELMHURST,IL,60126,,,13042Medicar
Taxi,6650,ACTIVE,TOYOTA,PRIUS,2012,CREAM/BLUE,Hybrid,N,RAPHEW AZEEZ,3516 W. 76TH ST.,CHICAGO,IL,60652,Blue Diamond Taxi Affil Inc,Owner-Operator,6650Taxi
Taxi,114,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,N,TARIFA CORP,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,114Taxi
Taxi,6761,ACTIVE,DODGE,GRAND CARAVAN,2014,WHITE,Flex Fuel,N,SALMA & YOUSEF CAB INC.,5200 N. OTTO AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,6761Taxi
Taxi,6743,ACTIVE,TOYOTA,PRIUS,2013,RED/WHITE,Hybrid,N,LUHAK CORP.,6230 N. TALMAN AVE.,CHICAGO,IL,60659,Independent2,Owner-Operator,6743Taxi
Taxi,498,ACTIVE,FORD,ESCAPE,2012,MAROON/BLUE/STRIPES,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,498Taxi
Taxi,5957,ACTIVE,FORD,CROWN VICTORIA,2010,WHITE/BLUE,Gasoline,N,DAEM RIDE INC.,2800 W. PETERSON ST.,CHICAGO,IL,60659,Peace Taxi Assoc Inc,Patriot Trans Inc,5957Taxi
Taxi,5110,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,N,RAZA CAB INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",5110Taxi
Taxi,2164,ACTIVE,TOYOTA,CAMRY,2011,BLUE/WHITE,Hybrid,N,COMPUTER CAB CO,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2164Taxi
Taxi,3622,ACTIVE,TOYOTA,CAMRY,2014,BLUE,Hybrid,N,YRW CORP.,5606 N. WESTERN AVE.,CHICAGO,IL,60659,24 Seven Taxi Affiliaton,Owner Manager,3622Taxi
Ambulance,726808,ACTIVE,FORD,E350,2010,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,9850 W. 190TH ST.,MOKENA,IL,60448,,,726808Ambulance
Charter Sightseeing,13564,ACTIVE,FREIGHLINE,TROLLEY,2000,GREEN,Gasoline,N,YILDIRIM CAB CO,3659 W. ADDISON ST.,CHICAGO,IL,60618,,,13564Charter Sightseeing
Taxi,486,ACTIVE,FORD,ESCAPE,2012,MAROON/BLUE/STRIPES,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,486Taxi
Livery,7858,ACTIVE,LINCOLN,MKS,2014,BLACK,Gasoline,N,ALL ABOUT CHARTER INC,2225 W. HUBBARD ST.,CHICAGO,IL,60612,Independent1,,7858Livery
Taxi,2125,ACTIVE,TOYOTA,PRIUS,2011,WHITE,Hybrid,N,"GHANATTA ENTERPRISE COMPANY, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Medallion Management Corp.,2125Taxi
Taxi,548,ACTIVE,TOYOTA,SCION,2011,CREAM/GREEN,Gasoline,N,"LULU THREE, INC",3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",548Taxi
Livery,9632,ACTIVE,LINCOLN,MKT,2014,BLACK,Gasoline,N,LUXURY CHICAGO LIMO INC,1437 W. CHICAGO AVE.,CHICAGO,IL,60642,,,9632Livery
Taxi,2233,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,"OLAN CAB CO., INC.",9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Masters Medallion Management, LLC",2233Taxi
Livery,7680,ACTIVE,CHEVROLET,SUBURBAN,2014,BLACK,Gasoline,N,CHICAGO PREMIER LEASING INC,222 N. LAFLIN ST.,CHICAGO,IL,60607,Independent1,,7680Livery
Ambulance,5497,INACTIVE,FORD,VAN,2001,,Gasoline,N,"MIDWEST MEDICAL SERVICE, INC.",5567 N. ELSTON AVE.,CHICAGO,IL,60630,,,5497Ambulance
Taxi,1613,ACTIVE,TOYOTA,CAMRY,2011,YELLOW,Hybrid,N,HIGHWAY TAXI INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,1613Taxi
Taxi,4988,ACTIVE,TOYOTA,CAMRY,2013,BLUE/WHITE,Hybrid,N,SUNG CAB CO,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",4988Taxi
Taxi,3634,ACTIVE,TOYOTA,PRIUS,2010,YELLOW,Hybrid,N,BIG APPLE CAB TWO CO,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",3634Taxi
Ambulance,5707,ACTIVE,FORD,E350,2010,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,5650 W. HOWARD ST.,SKOKIE,IL,60077,,,5707Ambulance
Livery,9955,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,EXECUTIVE LUXURY CHAUFFERING INC,1612 S. CARPENTER ST.,CHICAGO,IL,60608,,,9955Livery
Livery,9564,ACTIVE,LINCOLN,NAVIGATOR,2014,BLACK,Gasoline,N,GTI TRANSPORTATION INC.,4740 N. CUMBERLAND AVE.,CHICAGO,IL,60656,,,9564Livery
Taxi,911,ACTIVE,TOYOTA,PRIUS,2012,MAROON/GOLD/STRIPES,Hybrid,N,LUCKY FOUR CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,911Taxi
Taxi,1833,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,N,"BMDN TRANS, INC.",3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,1833Taxi
Taxi,2295,ACTIVE,TOYOTA,CAMRY,2013,CREAM/GREEN,Hybrid,N,CHICAGO EXPRESS CAB CO,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner-Operator,2295Taxi
Taxi,1175,ACTIVE,TOYOTA,RAV4,2011,CREAM/BLUE,Gasoline,N,YAMOAH SCO INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Blue Diamond Taxi Affil Inc,Owner-Operator,1175Taxi
Livery,7285,ACTIVE,CADILLAC,ESCALADE,2015,BLACK,Gasoline,N,MBS LIVERY INC,5315 W. DEVON AVE.,CHICAGO,IL,60646,,,7285Livery
Ambulance,5582,RESERVED,FORD,E350,2004,TAN/RED/BLACK,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",395 W. LAKE ST.,ELMHURST,IL,60126,,,5582Ambulance
Livery,8820,ACTIVE,CHEVROLET,SUBURBAN,2013,BLACK,Gasoline,N,"AAAA SHOOTING STAR LIMOUSINE, INC.",3945 W. AINSLIE ST.,CHICAGO,IL,60625,,,8820Livery
Taxi,1231,ACTIVE,TOYOTA,PRIUS,2012,YELLOW,Hybrid,N,FAST CAB COMPANY,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"M & A Leasing, LLC",1231Taxi
Livery,7585,RESERVED,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,S & S LIMOUSINE INC,2519 W. FARRAGUT AVE.,CHICAGO,IL,60625,Independent1,,7585Livery
Livery,8117,ACTIVE,LINCOLN,MKS,2013,BLACK,Gasoline,N,ROGINJE INC,5550 N. ELSTON AVE.,CHICAGO,IL,60630,Independent1,,8117Livery
Taxi,5606,ACTIVE,TOYOTA,CAMRY,2013,WHITE/STARS/STRIPES,Hybrid,N,LUZURIAGA CORP,2353 W. BELMONT AVE.,CHICAGO,IL,60618,American-United Cab Assn,Owner-Operator,5606Taxi
Taxi,838,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,BAZ CORP,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,838Taxi
Taxi,5361,ACTIVE,TOYOTA,PRIUS,2010,YELLOW,Hybrid,N,OREN CAB CO.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Chicago Taxi Medallion Management, Inc.",5361Taxi
Taxi,1588,ACTIVE,FORD,ESCAPE,2012,MAROON/GOLD/STRIPES,Hybrid,N,COHEN CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616,Royal 3 Ccc Chicago Taxi Assoc,Chicago Elite Cab Corp.,1588Taxi
Taxi,3155,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,N,DON CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",3155Taxi
Taxi,3341,ACTIVE,TOYOTA,PRIUS,2012,MAROON/BLUE/STRIPES,Hybrid,N,SHANE TAXI INC,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,3341Taxi
Charter Sightseeing,10994,ACTIVE,ALEXANDER,,2001,RED,Gasoline,N,"TRT TRANSPORTATION, INC.",4400 S. RACINE AVE.,CHICAGO,IL,60609,,,10994Charter Sightseeing
Taxi,5976,ACTIVE,TOYOTA,SCION,2011,CREAM/GREEN,Gasoline,N,BELICAGO TAXI LLC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,"Taxi Medallion Management, LLC",5976Taxi
Livery,7361,ACTIVE,CHRYSLER,300,2012,BLACK,Gasoline,N,"CHICAGO CHAUFFEURS LIMOUSINE, INC.",1710 W. CHICAGO AVE.,CHICAGO,IL,60622,Independent1,,7361Livery
Taxi,612,ACTIVE,TOYOTA,SCION,2011,WHITE,Gasoline,N,DRAKE GLOBAL ENTERPRISES INC.,2945 W. PETERSON AVE.,CHICAGO,IL,60659,Top Cab Association,Owner Manager,612Taxi
Ambulance,5536,INACTIVE,FORD,VAN,2001,,Gasoline,N,"BLACKHAWK MEDICAL TRANSPORTATION, INC",8400 W. 183RD ST.,TINLEY PARK,IL,60477,,,5536Ambulance
Taxi,4,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,N,YC1 LLC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",4Taxi
Taxi,4383,ACTIVE,FORD,ESCAPE,2011,WHITE,Gasoline,N,AL BURRAQ INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Medallion Management Corp.,4383Taxi
Taxi,1957,ACTIVE,FORD,ESCAPE,2012,MAROON/BLUE/STRIPES,Hybrid,N,TAXALE TAXI INC,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,1957Taxi
Livery,7909,ACTIVE,MERCEDES,GL450,2012,BLACK,Gasoline,N,LEADER LIMOUSINE CORP,2640 W. GRANVILLE AVE.,CHICAGO,IL,60659,Independent1,,7909Livery
Livery,9383,ACTIVE,LINCOLN,MKT,2013,BLACK,Gasoline,N,VIKTOR DIMITROV,8727 W. BRYN MAWR AVE.,CHICAGO,IL,60631,,,9383Livery
Livery,9337,ACTIVE,LINCOLN,MKS,2014,BLACK,Gasoline,N,CROSSCHECK LOGISTIC INC,1609 W. GREENLEAF AVE.,CHICAGO,IL,60626,,,9337Livery
Taxi,5364,ACTIVE,NISSAN,ALTIMA,2011,ORANGE/BLUE,Hybrid,N,ALOHA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,Dispatch Taxi Affil,Dispatch Taxi Management LLC,5364Taxi
Livery,7046,RESERVED,LINCOLN,MKT,2014,BLACK,Gasoline,N,ATANAS STOYCHEV KARAKITUKOV,5237 N. EAST RIVER RD.,CHICAGO,IL,60656,Independent1,,7046Livery
Taxi,1931,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,N,ERDA LLC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,"Taxi Medallion Management, LLC",1931Taxi
Charter Sightseeing,14651,ACTIVE,MERCEDES,SPRINTER,2013,BLACK,Gasoline,N,"Timeless Image Limousine, Inc.",6447 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60637,,,14651Charter Sightseeing
Taxi,2173,ACTIVE,TOYOTA,PRIUS,2014,CREAM/GREEN,Hybrid,N,IMAGE EXPRESS INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner Manager,2173Taxi
Medicar,7229,RESERVED,FORD,E250,2010,WHITE,Gasoline,N,RESURRECTION HEALTH CARE,7370 W. TALCOTT AVE.,CHICAGO,IL,60631,,,7229Medicar
Livery,8667,RESERVED,CADILLAC,ESCALADE,2011,BLACK,Gasoline,N,BOSTON COACH ILLINOIS CORP,203 N. LASALLE ST.,CHICAGO,IL,60601,,,8667Livery
Ambulance,5637,INACTIVE,CHEVROLET,G3500,2007,WHITE,Gasoline,N,"PRECISE AMBULANCE SERVICE, LLC.",9982 S. ANDERSON,CHICAGO RIDGE,IL,60415,,,5637Ambulance
Taxi,5567,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,DADA EXPRESS INC II,4118 W. LAWRENCE,CHICAGO,IL,60630,Globe Taxi Association Inc,Owner Manager,5567Taxi
Livery,9876,ACTIVE,CADILLAC,ESCALADE,2009,BLACK,Gasoline,N,LUCKY LIVERY SERVICE INC,222 N. LAFLIN ST.,CHICAGO,IL,60607,,,9876Livery
Taxi,3517,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,GRACE CAB COMPANY INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",3517Taxi
Livery,8740,RESERVED,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,CHURCH CLUB INC,2147 S. LUMBER ST.,CHICAGO,IL,60616,Independent1,,8740Livery
Livery,9120,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,ANDFER CORP,1742 W. CHICAGO AVE.,CHICAGO,IL,60622,Independent1,,9120Livery
Taxi,4587,ACTIVE,TOYOTA,CAMRY,2011,GRAY/WHITE,Hybrid,N,"CHICAGO CAB, INC. #1",6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Choice Taxi Association,4587Taxi
Livery,7957,ACTIVE,CHEVROLET,SUBURBAN,2014,BLACK,Gasoline,N,"WASAN LIMO, INC.",5550 N. ELSTON AVE.,CHICAGO,IL,60630,Independent1,,7957Livery
Taxi,6995,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,2350 W. OGDEN AVE.,CHICAGO,IL,60608,,,6995Taxi
Taxi,6065,ACTIVE,FORD,ESCAPE,2012,MAROON/BLUE/STRIPES,Hybrid,N,SNOWBLIND CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,6065Taxi
Livery,8172,ACTIVE,CHEVROLET,SUBURBAN,2012,BLACK,Gasoline,N,B&E LIMO CORP.,5650 N. MENARD AVE.,CHICAGO,IL,60646,Independent1,,8172Livery
Livery,8689,ACTIVE,CADILLAC,ESCALADE,2014,BLACK,Gasoline,N,"KSEA Cars & Recreational Rentals, Inc.",70 W. MADISON ST.,CHICAGO,IL,60602,,,8689Livery
Taxi,33,ACTIVE,TOYOTA,PRIUS,2015,YELLOW,Hybrid,N,BEBE VICTOR INC,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,33Taxi
Ambulance,5566,INACTIVE,FORD,E350,2001,WHITE,Gasoline,N,"AIR ANGELS, INC",210 S. FIFTH ST.,ST. CHARLES,IL,60174,,,5566Ambulance
Taxi,496,ACTIVE,FORD,ESCAPE,2011,WHITE,Hybrid,N,FLORINA INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",496Taxi
Medicar,11885,RESERVED,FORD,E350,2010,WHITE,Gasoline,N,SCR MEDICAL TRANSPORTATION INC,8801 S. GREENWOOD AVE.,CHICAGO,IL,60619,,,11885Medicar
Taxi,2649,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE,Hybrid,N,PARS RIDE INCORPORATED,2800 W. PETERSON ST.,CHICAGO,IL,60659,Peace Taxi Assoc Inc,Patriot Trans Inc,2649Taxi
Taxi,5267,ACTIVE,TOYOTA,CAMRY,2011,WHITE,Hybrid,N,WS CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,"Chicago Medallion Management, Corp.",5267Taxi
Taxi,3690,ACTIVE,FORD,FUSION,2012,WHITE,Hybrid,N,TERRA TAXI THREE CORP.,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630,Globe Taxi Association Inc,"Medallion Leasing and Management, Inc.",3690Taxi
Taxi,5322,ACTIVE,TOYOTA,VENZA,2013,WHITE,Gasoline,N,LEEMAT INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659,City Service Taxi Association,Medallion Management Corp.,5322Taxi
Taxi,1263,ACTIVE,CHRYSLER,TOWN AND COUNTRY,2013,CREAM/GREEN,Gasoline,N,WAKOTAS TAXI CABS INC.,3351 W. ADDISON AVE.,CHICAGO,IL,60618,Checker Taxi Affiliation,Owner Manager,1263Taxi
Taxi,2916,ACTIVE,FORD,ESCAPE,2011,YELLOW,Compressed Natural Gas,N,SOMERS CAB CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,Yellow Cab Affiliation Inc,Owner Manager,2916Taxi
Taxi,5542,ACTIVE,VPG,MV-1,2012,GRAY/WHITE,Compressed Natural Gas,Y,ZION CAB INCORPORATED,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Choice Taxi Association,5542Taxi
Livery,7164,ACTIVE,LINCOLN,MKS,2014,BLACK,Gasoline,N,"CHICAGO LIMOUSINE AND CARS, INC",5820 N. WESTERN AVE.,CHICAGO,IL,60659,,,7164Livery
Livery,9745,ACTIVE,LINCOLN,TOWN CAR,2011,BLACK,Gasoline,N,S. TOMA  INC.,6310 N. ROCKWELL ST.,CHICAGO,IL,60659,,,9745Livery
Taxi,5747,ACTIVE,TOYOTA,PRIUS,2013,MAROON/BLUE/STRIPES,Hybrid,N,GALINA CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,Chicago Carriage Cab,Chicago Elite Cab Corp.,5747Taxi
Taxi,6654,ACTIVE,TOYOTA,PRIUS,2011,WHITE/STARS/STRIPES,Hybrid,N,K AND B HACKING CHICAGO CORP.,3351 W. ADDISON ST.,CHICAGO,IL,60618,American-United Cab Assn,"Taxi Medallion Management, LLC",6654Taxi
Taxi,3607,ACTIVE,TOYOTA,PRIUS,2012,WHITE/BLUE/STRIPES,Hybrid,N,MIKHALIA CABS FIVE INC.,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",3607Taxi
